,reference_date,target,horizon,location,output_type,output_type_id,value,target_end_date
4,2025-09-27,wk inc flu hosp,-1,26,quantile,0.15,7.0,2025-09-20
5,2025-09-27,wk inc flu hosp,-1,26,quantile,0.2,7.0,2025-09-20
6,2025-09-27,wk inc flu hosp,-1,26,quantile,0.25,7.0,2025-09-20
7,2025-09-27,wk inc flu hosp,-1,26,quantile,0.3,7.0,2025-09-20
8,2025-09-27,wk inc flu hosp,-1,26,quantile,0.35,7.0,2025-09-20
9,2025-09-27,wk inc flu hosp,-1,26,quantile,0.4,14.0,2025-09-20
10,2025-09-27,wk inc flu hosp,-1,26,quantile,0.45,14.0,2025-09-20
11,2025-09-27,wk inc flu hosp,-1,26,quantile,0.5,14.0,2025-09-20
12,2025-09-27,wk inc flu hosp,-1,26,quantile,0.55,14.0,2025-09-20
13,2025-09-27,wk inc flu hosp,-1,26,quantile,0.6,14.0,2025-09-20
14,2025-09-27,wk inc flu hosp,-1,26,quantile,0.65,21.0,2025-09-20
15,2025-09-27,wk inc flu hosp,-1,26,quantile,0.7,21.0,2025-09-20
16,2025-09-27,wk inc flu hosp,-1,26,quantile,0.75,21.0,2025-09-20
17,2025-09-27,wk inc flu hosp,-1,26,quantile,0.8,21.0,2025-09-20
18,2025-09-27,wk inc flu hosp,-1,26,quantile,0.85,28.0,2025-09-20
19,2025-09-27,wk inc flu hosp,-1,26,quantile,0.9,28.0,2025-09-20
20,2025-09-27,wk inc flu hosp,-1,26,quantile,0.95,35.0,2025-09-20
21,2025-09-27,wk inc flu hosp,-1,26,quantile,0.975,42.0,2025-09-20
22,2025-09-27,wk inc flu hosp,-1,26,quantile,0.99,49.069999999999936,2025-09-20
23,2025-09-27,wk inc flu hosp,0,26,quantile,0.01,0.0,2025-09-27
24,2025-09-27,wk inc flu hosp,0,26,quantile,0.025,0.0,2025-09-27
25,2025-09-27,wk inc flu hosp,0,26,quantile,0.05,0.0,2025-09-27
26,2025-09-27,wk inc flu hosp,0,26,quantile,0.1,7.0,2025-09-27
27,2025-09-27,wk inc flu hosp,0,26,quantile,0.15,7.0,2025-09-27
28,2025-09-27,wk inc flu hosp,0,26,quantile,0.2,7.0,2025-09-27
29,2025-09-27,wk inc flu hosp,0,26,quantile,0.25,7.0,2025-09-27
30,2025-09-27,wk inc flu hosp,0,26,quantile,0.3,14.0,2025-09-27
31,2025-09-27,wk inc flu hosp,0,26,quantile,0.35,14.0,2025-09-27
32,2025-09-27,wk inc flu hosp,0,26,quantile,0.4,14.0,2025-09-27
33,2025-09-27,wk inc flu hosp,0,26,quantile,0.45,14.0,2025-09-27
34,2025-09-27,wk inc flu hosp,0,26,quantile,0.5,14.0,2025-09-27
35,2025-09-27,wk inc flu hosp,0,26,quantile,0.55,21.0,2025-09-27
36,2025-09-27,wk inc flu hosp,0,26,quantile,0.6,21.0,2025-09-27
37,2025-09-27,wk inc flu hosp,0,26,quantile,0.65,21.0,2025-09-27
38,2025-09-27,wk inc flu hosp,0,26,quantile,0.7,28.0,2025-09-27
39,2025-09-27,wk inc flu hosp,0,26,quantile,0.75,28.0,2025-09-27
40,2025-09-27,wk inc flu hosp,0,26,quantile,0.8,28.0,2025-09-27
41,2025-09-27,wk inc flu hosp,0,26,quantile,0.85,35.0,2025-09-27
42,2025-09-27,wk inc flu hosp,0,26,quantile,0.9,42.0,2025-09-27
43,2025-09-27,wk inc flu hosp,0,26,quantile,0.95,49.0,2025-09-27
44,2025-09-27,wk inc flu hosp,0,26,quantile,0.975,56.0,2025-09-27
45,2025-09-27,wk inc flu hosp,0,26,quantile,0.99,63.0,2025-09-27
46,2025-09-27,wk inc flu hosp,1,26,quantile,0.01,0.0,2025-10-04
47,2025-09-27,wk inc flu hosp,1,26,quantile,0.025,0.0,2025-10-04
48,2025-09-27,wk inc flu hosp,1,26,quantile,0.05,0.0,2025-10-04
49,2025-09-27,wk inc flu hosp,1,26,quantile,0.1,7.0,2025-10-04
50,2025-09-27,wk inc flu hosp,1,26,quantile,0.15,7.0,2025-10-04
51,2025-09-27,wk inc flu hosp,1,26,quantile,0.2,14.0,2025-10-04
52,2025-09-27,wk inc flu hosp,1,26,quantile,0.25,14.0,2025-10-04
53,2025-09-27,wk inc flu hosp,1,26,quantile,0.3,14.0,2025-10-04
54,2025-09-27,wk inc flu hosp,1,26,quantile,0.35,14.0,2025-10-04
55,2025-09-27,wk inc flu hosp,1,26,quantile,0.4,21.0,2025-10-04
56,2025-09-27,wk inc flu hosp,1,26,quantile,0.45,21.0,2025-10-04
57,2025-09-27,wk inc flu hosp,1,26,quantile,0.5,21.0,2025-10-04
58,2025-09-27,wk inc flu hosp,1,26,quantile,0.55,28.0,2025-10-04
59,2025-09-27,wk inc flu hosp,1,26,quantile,0.6,28.0,2025-10-04
60,2025-09-27,wk inc flu hosp,1,26,quantile,0.65,28.0,2025-10-04
61,2025-09-27,wk inc flu hosp,1,26,quantile,0.7,35.0,2025-10-04
62,2025-09-27,wk inc flu hosp,1,26,quantile,0.75,35.0,2025-10-04
63,2025-09-27,wk inc flu hosp,1,26,quantile,0.8,35.0,2025-10-04
64,2025-09-27,wk inc flu hosp,1,26,quantile,0.85,42.0,2025-10-04
65,2025-09-27,wk inc flu hosp,1,26,quantile,0.9,49.0,2025-10-04
66,2025-09-27,wk inc flu hosp,1,26,quantile,0.95,56.0,2025-10-04
67,2025-09-27,wk inc flu hosp,1,26,quantile,0.975,63.0,2025-10-04
68,2025-09-27,wk inc flu hosp,1,26,quantile,0.99,77.0,2025-10-04
69,2025-09-27,wk inc flu hosp,2,26,quantile,0.01,0.0,2025-10-11
70,2025-09-27,wk inc flu hosp,2,26,quantile,0.025,0.0,2025-10-11
71,2025-09-27,wk inc flu hosp,2,26,quantile,0.05,7.0,2025-10-11
72,2025-09-27,wk inc flu hosp,2,26,quantile,0.1,7.0,2025-10-11
73,2025-09-27,wk inc flu hosp,2,26,quantile,0.15,14.0,2025-10-11
74,2025-09-27,wk inc flu hosp,2,26,quantile,0.2,14.0,2025-10-11
75,2025-09-27,wk inc flu hosp,2,26,quantile,0.25,14.0,2025-10-11
76,2025-09-27,wk inc flu hosp,2,26,quantile,0.3,21.0,2025-10-11
77,2025-09-27,wk inc flu hosp,2,26,quantile,0.35,21.0,2025-10-11
78,2025-09-27,wk inc flu hosp,2,26,quantile,0.4,28.0,2025-10-11
79,2025-09-27,wk inc flu hosp,2,26,quantile,0.45,28.0,2025-10-11
80,2025-09-27,wk inc flu hosp,2,26,quantile,0.5,28.0,2025-10-11
81,2025-09-27,wk inc flu hosp,2,26,quantile,0.55,35.0,2025-10-11
82,2025-09-27,wk inc flu hosp,2,26,quantile,0.6,35.0,2025-10-11
83,2025-09-27,wk inc flu hosp,2,26,quantile,0.65,35.0,2025-10-11
84,2025-09-27,wk inc flu hosp,2,26,quantile,0.7,42.0,2025-10-11
85,2025-09-27,wk inc flu hosp,2,26,quantile,0.75,42.0,2025-10-11
86,2025-09-27,wk inc flu hosp,2,26,quantile,0.8,49.0,2025-10-11
87,2025-09-27,wk inc flu hosp,2,26,quantile,0.85,56.0,2025-10-11
88,2025-09-27,wk inc flu hosp,2,26,quantile,0.9,63.0,2025-10-11
89,2025-09-27,wk inc flu hosp,2,26,quantile,0.95,70.0,2025-10-11
90,2025-09-27,wk inc flu hosp,2,26,quantile,0.975,84.0,2025-10-11
91,2025-09-27,wk inc flu hosp,2,26,quantile,0.99,98.0,2025-10-11
92,2025-09-27,wk inc flu hosp,3,26,quantile,0.01,0.0,2025-10-18
93,2025-09-27,wk inc flu hosp,3,26,quantile,0.025,0.0,2025-10-18
94,2025-09-27,wk inc flu hosp,3,26,quantile,0.05,7.0,2025-10-18
95,2025-09-27,wk inc flu hosp,3,26,quantile,0.1,7.0,2025-10-18
96,2025-09-27,wk inc flu hosp,3,26,quantile,0.15,14.0,2025-10-18
97,2025-09-27,wk inc flu hosp,3,26,quantile,0.2,14.0,2025-10-18
98,2025-09-27,wk inc flu hosp,3,26,quantile,0.25,21.0,2025-10-18
99,2025-09-27,wk inc flu hosp,3,26,quantile,0.3,21.0,2025-10-18
100,2025-09-27,wk inc flu hosp,3,26,quantile,0.35,28.0,2025-10-18
101,2025-09-27,wk inc flu hosp,3,26,quantile,0.4,28.0,2025-10-18
102,2025-09-27,wk inc flu hosp,3,26,quantile,0.45,28.0,2025-10-18
103,2025-09-27,wk inc flu hosp,3,26,quantile,0.5,35.0,2025-10-18
104,2025-09-27,wk inc flu hosp,3,26,quantile,0.55,42.0,2025-10-18
105,2025-09-27,wk inc flu hosp,3,26,quantile,0.6,42.0,2025-10-18
106,2025-09-27,wk inc flu hosp,3,26,quantile,0.65,49.0,2025-10-18
107,2025-09-27,wk inc flu hosp,3,26,quantile,0.7,49.0,2025-10-18
108,2025-09-27,wk inc flu hosp,3,26,quantile,0.75,56.0,2025-10-18
109,2025-09-27,wk inc flu hosp,3,26,quantile,0.8,63.0,2025-10-18
110,2025-09-27,wk inc flu hosp,3,26,quantile,0.85,70.0,2025-10-18
111,2025-09-27,wk inc flu hosp,3,26,quantile,0.9,77.0,2025-10-18
112,2025-09-27,wk inc flu hosp,3,26,quantile,0.95,91.0,2025-10-18
113,2025-09-27,wk inc flu hosp,3,26,quantile,0.975,112.0,2025-10-18
114,2025-09-27,wk inc flu hosp,3,26,quantile,0.99,126.0,2025-10-18
0,2025-09-27,wk inc flu hosp,-1,27,quantile,0.01,0.0,2025-09-20
1,2025-09-27,wk inc flu hosp,-1,27,quantile,0.025,0.0,2025-09-20
2,2025-09-27,wk inc flu hosp,-1,27,quantile,0.05,0.0,2025-09-20
3,2025-09-27,wk inc flu hosp,-1,27,quantile,0.1,0.0,2025-09-20
4,2025-09-27,wk inc flu hosp,-1,27,quantile,0.15,0.0,2025-09-20
5,2025-09-27,wk inc flu hosp,-1,27,quantile,0.2,0.0,2025-09-20
6,2025-09-27,wk inc flu hosp,-1,27,quantile,0.25,0.0,2025-09-20
7,2025-09-27,wk inc flu hosp,-1,27,quantile,0.3,0.0,2025-09-20
8,2025-09-27,wk inc flu hosp,-1,27,quantile,0.35,0.0,2025-09-20
9,2025-09-27,wk inc flu hosp,-1,27,quantile,0.4,0.0,2025-09-20
10,2025-09-27,wk inc flu hosp,-1,27,quantile,0.45,0.0,2025-09-20
11,2025-09-27,wk inc flu hosp,-1,27,quantile,0.5,0.0,2025-09-20
12,2025-09-27,wk inc flu hosp,-1,27,quantile,0.55,7.0,2025-09-20
13,2025-09-27,wk inc flu hosp,-1,27,quantile,0.6,7.0,2025-09-20
14,2025-09-27,wk inc flu hosp,-1,27,quantile,0.65,7.0,2025-09-20
15,2025-09-27,wk inc flu hosp,-1,27,quantile,0.7,7.0,2025-09-20
16,2025-09-27,wk inc flu hosp,-1,27,quantile,0.75,7.0,2025-09-20
17,2025-09-27,wk inc flu hosp,-1,27,quantile,0.8,7.0,2025-09-20
18,2025-09-27,wk inc flu hosp,-1,27,quantile,0.85,14.0,2025-09-20
19,2025-09-27,wk inc flu hosp,-1,27,quantile,0.9,14.0,2025-09-20
20,2025-09-27,wk inc flu hosp,-1,27,quantile,0.95,14.0,2025-09-20
21,2025-09-27,wk inc flu hosp,-1,27,quantile,0.975,21.0,2025-09-20
22,2025-09-27,wk inc flu hosp,-1,27,quantile,0.99,28.0,2025-09-20
23,2025-09-27,wk inc flu hosp,0,27,quantile,0.01,0.0,2025-09-27
24,2025-09-27,wk inc flu hosp,0,27,quantile,0.025,0.0,2025-09-27
25,2025-09-27,wk inc flu hosp,0,27,quantile,0.05,0.0,2025-09-27
26,2025-09-27,wk inc flu hosp,0,27,quantile,0.1,0.0,2025-09-27
27,2025-09-27,wk inc flu hosp,0,27,quantile,0.15,0.0,2025-09-27
28,2025-09-27,wk inc flu hosp,0,27,quantile,0.2,0.0,2025-09-27
29,2025-09-27,wk inc flu hosp,0,27,quantile,0.25,0.0,2025-09-27
30,2025-09-27,wk inc flu hosp,0,27,quantile,0.3,0.0,2025-09-27
31,2025-09-27,wk inc flu hosp,0,27,quantile,0.35,0.0,2025-09-27
32,2025-09-27,wk inc flu hosp,0,27,quantile,0.4,0.0,2025-09-27
33,2025-09-27,wk inc flu hosp,0,27,quantile,0.45,0.0,2025-09-27
34,2025-09-27,wk inc flu hosp,0,27,quantile,0.5,7.0,2025-09-27
35,2025-09-27,wk inc flu hosp,0,27,quantile,0.55,7.0,2025-09-27
36,2025-09-27,wk inc flu hosp,0,27,quantile,0.6,7.0,2025-09-27
37,2025-09-27,wk inc flu hosp,0,27,quantile,0.65,7.0,2025-09-27
38,2025-09-27,wk inc flu hosp,0,27,quantile,0.7,7.0,2025-09-27
39,2025-09-27,wk inc flu hosp,0,27,quantile,0.75,7.0,2025-09-27
40,2025-09-27,wk inc flu hosp,0,27,quantile,0.8,14.0,2025-09-27
41,2025-09-27,wk inc flu hosp,0,27,quantile,0.85,14.0,2025-09-27
42,2025-09-27,wk inc flu hosp,0,27,quantile,0.9,14.0,2025-09-27
43,2025-09-27,wk inc flu hosp,0,27,quantile,0.95,21.0,2025-09-27
44,2025-09-27,wk inc flu hosp,0,27,quantile,0.975,21.17499999999984,2025-09-27
45,2025-09-27,wk inc flu hosp,0,27,quantile,0.99,28.0,2025-09-27
46,2025-09-27,wk inc flu hosp,1,27,quantile,0.01,0.0,2025-10-04
47,2025-09-27,wk inc flu hosp,1,27,quantile,0.025,0.0,2025-10-04
48,2025-09-27,wk inc flu hosp,1,27,quantile,0.05,0.0,2025-10-04
49,2025-09-27,wk inc flu hosp,1,27,quantile,0.1,0.0,2025-10-04
50,2025-09-27,wk inc flu hosp,1,27,quantile,0.15,0.0,2025-10-04
51,2025-09-27,wk inc flu hosp,1,27,quantile,0.2,0.0,2025-10-04
52,2025-09-27,wk inc flu hosp,1,27,quantile,0.25,0.0,2025-10-04
53,2025-09-27,wk inc flu hosp,1,27,quantile,0.3,0.0,2025-10-04
54,2025-09-27,wk inc flu hosp,1,27,quantile,0.35,0.0,2025-10-04
55,2025-09-27,wk inc flu hosp,1,27,quantile,0.4,7.0,2025-10-04
56,2025-09-27,wk inc flu hosp,1,27,quantile,0.45,7.0,2025-10-04
57,2025-09-27,wk inc flu hosp,1,27,quantile,0.5,7.0,2025-10-04
58,2025-09-27,wk inc flu hosp,1,27,quantile,0.55,7.0,2025-10-04
59,2025-09-27,wk inc flu hosp,1,27,quantile,0.6,7.0,2025-10-04
60,2025-09-27,wk inc flu hosp,1,27,quantile,0.65,7.0,2025-10-04
61,2025-09-27,wk inc flu hosp,1,27,quantile,0.7,14.0,2025-10-04
62,2025-09-27,wk inc flu hosp,1,27,quantile,0.75,14.0,2025-10-04
63,2025-09-27,wk inc flu hosp,1,27,quantile,0.8,14.0,2025-10-04
64,2025-09-27,wk inc flu hosp,1,27,quantile,0.85,14.0,2025-10-04
65,2025-09-27,wk inc flu hosp,1,27,quantile,0.9,21.0,2025-10-04
66,2025-09-27,wk inc flu hosp,1,27,quantile,0.95,28.0,2025-10-04
67,2025-09-27,wk inc flu hosp,1,27,quantile,0.975,35.0,2025-10-04
68,2025-09-27,wk inc flu hosp,1,27,quantile,0.99,42.0,2025-10-04
69,2025-09-27,wk inc flu hosp,2,27,quantile,0.01,0.0,2025-10-11
70,2025-09-27,wk inc flu hosp,2,27,quantile,0.025,0.0,2025-10-11
71,2025-09-27,wk inc flu hosp,2,27,quantile,0.05,0.0,2025-10-11
72,2025-09-27,wk inc flu hosp,2,27,quantile,0.1,0.0,2025-10-11
73,2025-09-27,wk inc flu hosp,2,27,quantile,0.15,0.0,2025-10-11
74,2025-09-27,wk inc flu hosp,2,27,quantile,0.2,0.0,2025-10-11
75,2025-09-27,wk inc flu hosp,2,27,quantile,0.25,0.0,2025-10-11
76,2025-09-27,wk inc flu hosp,2,27,quantile,0.3,0.0,2025-10-11
77,2025-09-27,wk inc flu hosp,2,27,quantile,0.35,7.0,2025-10-11
78,2025-09-27,wk inc flu hosp,2,27,quantile,0.4,7.0,2025-10-11
79,2025-09-27,wk inc flu hosp,2,27,quantile,0.45,7.0,2025-10-11
80,2025-09-27,wk inc flu hosp,2,27,quantile,0.5,7.0,2025-10-11
81,2025-09-27,wk inc flu hosp,2,27,quantile,0.55,7.0,2025-10-11
82,2025-09-27,wk inc flu hosp,2,27,quantile,0.6,7.0,2025-10-11
83,2025-09-27,wk inc flu hosp,2,27,quantile,0.65,14.0,2025-10-11
84,2025-09-27,wk inc flu hosp,2,27,quantile,0.7,14.0,2025-10-11
85,2025-09-27,wk inc flu hosp,2,27,quantile,0.75,14.0,2025-10-11
86,2025-09-27,wk inc flu hosp,2,27,quantile,0.8,21.0,2025-10-11
87,2025-09-27,wk inc flu hosp,2,27,quantile,0.85,21.0,2025-10-11
88,2025-09-27,wk inc flu hosp,2,27,quantile,0.9,28.0,2025-10-11
89,2025-09-27,wk inc flu hosp,2,27,quantile,0.95,35.0,2025-10-11
90,2025-09-27,wk inc flu hosp,2,27,quantile,0.975,42.0,2025-10-11
91,2025-09-27,wk inc flu hosp,2,27,quantile,0.99,56.0,2025-10-11
92,2025-09-27,wk inc flu hosp,3,27,quantile,0.01,0.0,2025-10-18
93,2025-09-27,wk inc flu hosp,3,27,quantile,0.025,0.0,2025-10-18
94,2025-09-27,wk inc flu hosp,3,27,quantile,0.05,0.0,2025-10-18
95,2025-09-27,wk inc flu hosp,3,27,quantile,0.1,0.0,2025-10-18
96,2025-09-27,wk inc flu hosp,3,27,quantile,0.15,0.0,2025-10-18
97,2025-09-27,wk inc flu hosp,3,27,quantile,0.2,0.0,2025-10-18
98,2025-09-27,wk inc flu hosp,3,27,quantile,0.25,0.0,2025-10-18
99,2025-09-27,wk inc flu hosp,3,27,quantile,0.3,7.0,2025-10-18
100,2025-09-27,wk inc flu hosp,3,27,quantile,0.35,7.0,2025-10-18
101,2025-09-27,wk inc flu hosp,3,27,quantile,0.4,7.0,2025-10-18
102,2025-09-27,wk inc flu hosp,3,27,quantile,0.45,7.0,2025-10-18
103,2025-09-27,wk inc flu hosp,3,27,quantile,0.5,7.0,2025-10-18
104,2025-09-27,wk inc flu hosp,3,27,quantile,0.55,14.0,2025-10-18
105,2025-09-27,wk inc flu hosp,3,27,quantile,0.6,14.0,2025-10-18
106,2025-09-27,wk inc flu hosp,3,27,quantile,0.65,14.0,2025-10-18
107,2025-09-27,wk inc flu hosp,3,27,quantile,0.7,14.0,2025-10-18
108,2025-09-27,wk inc flu hosp,3,27,quantile,0.75,21.0,2025-10-18
109,2025-09-27,wk inc flu hosp,3,27,quantile,0.8,21.0,2025-10-18
110,2025-09-27,wk inc flu hosp,3,27,quantile,0.85,28.0,2025-10-18
111,2025-09-27,wk inc flu hosp,3,27,quantile,0.9,35.0,2025-10-18
112,2025-09-27,wk inc flu hosp,3,27,quantile,0.95,49.0,2025-10-18
113,2025-09-27,wk inc flu hosp,3,27,quantile,0.975,56.0,2025-10-18
114,2025-09-27,wk inc flu hosp,3,27,quantile,0.99,70.0,2025-10-18
0,2025-09-27,wk inc flu hosp,-1,28,quantile,0.01,0.0,2025-09-20
1,2025-09-27,wk inc flu hosp,-1,28,quantile,0.025,0.0,2025-09-20
2,2025-09-27,wk inc flu hosp,-1,28,quantile,0.05,0.0,2025-09-20
3,2025-09-27,wk inc flu hosp,-1,28,quantile,0.1,0.0,2025-09-20
4,2025-09-27,wk inc flu hosp,-1,28,quantile,0.15,7.0,2025-09-20
5,2025-09-27,wk inc flu hosp,-1,28,quantile,0.2,7.0,2025-09-20
6,2025-09-27,wk inc flu hosp,-1,28,quantile,0.25,7.0,2025-09-20
7,2025-09-27,wk inc flu hosp,-1,28,quantile,0.3,7.0,2025-09-20
8,2025-09-27,wk inc flu hosp,-1,28,quantile,0.35,7.0,2025-09-20
9,2025-09-27,wk inc flu hosp,-1,28,quantile,0.4,14.0,2025-09-20
10,2025-09-27,wk inc flu hosp,-1,28,quantile,0.45,14.0,2025-09-20
11,2025-09-27,wk inc flu hosp,-1,28,quantile,0.5,14.0,2025-09-20
12,2025-09-27,wk inc flu hosp,-1,28,quantile,0.55,14.0,2025-09-20
13,2025-09-27,wk inc flu hosp,-1,28,quantile,0.6,14.0,2025-09-20
14,2025-09-27,wk inc flu hosp,-1,28,quantile,0.65,21.0,2025-09-20
15,2025-09-27,wk inc flu hosp,-1,28,quantile,0.7,21.0,2025-09-20
16,2025-09-27,wk inc flu hosp,-1,28,quantile,0.75,21.0,2025-09-20
17,2025-09-27,wk inc flu hosp,-1,28,quantile,0.8,28.0,2025-09-20
18,2025-09-27,wk inc flu hosp,-1,28,quantile,0.85,28.0,2025-09-20
19,2025-09-27,wk inc flu hosp,-1,28,quantile,0.9,28.0,2025-09-20
20,2025-09-27,wk inc flu hosp,-1,28,quantile,0.95,35.0,2025-09-20
21,2025-09-27,wk inc flu hosp,-1,28,quantile,0.975,42.0,2025-09-20
22,2025-09-27,wk inc flu hosp,-1,28,quantile,0.99,49.0,2025-09-20
23,2025-09-27,wk inc flu hosp,0,28,quantile,0.01,0.0,2025-09-27
24,2025-09-27,wk inc flu hosp,0,28,quantile,0.025,0.0,2025-09-27
25,2025-09-27,wk inc flu hosp,0,28,quantile,0.05,0.0,2025-09-27
26,2025-09-27,wk inc flu hosp,0,28,quantile,0.1,0.0,2025-09-27
27,2025-09-27,wk inc flu hosp,0,28,quantile,0.15,7.0,2025-09-27
28,2025-09-27,wk inc flu hosp,0,28,quantile,0.2,7.0,2025-09-27
29,2025-09-27,wk inc flu hosp,0,28,quantile,0.25,7.0,2025-09-27
30,2025-09-27,wk inc flu hosp,0,28,quantile,0.3,7.0,2025-09-27
31,2025-09-27,wk inc flu hosp,0,28,quantile,0.35,7.0,2025-09-27
32,2025-09-27,wk inc flu hosp,0,28,quantile,0.4,14.0,2025-09-27
33,2025-09-27,wk inc flu hosp,0,28,quantile,0.45,14.0,2025-09-27
34,2025-09-27,wk inc flu hosp,0,28,quantile,0.5,14.0,2025-09-27
35,2025-09-27,wk inc flu hosp,0,28,quantile,0.55,14.0,2025-09-27
36,2025-09-27,wk inc flu hosp,0,28,quantile,0.6,21.0,2025-09-27
37,2025-09-27,wk inc flu hosp,0,28,quantile,0.65,21.0,2025-09-27
38,2025-09-27,wk inc flu hosp,0,28,quantile,0.7,21.0,2025-09-27
39,2025-09-27,wk inc flu hosp,0,28,quantile,0.75,28.0,2025-09-27
40,2025-09-27,wk inc flu hosp,0,28,quantile,0.8,28.0,2025-09-27
41,2025-09-27,wk inc flu hosp,0,28,quantile,0.85,28.0,2025-09-27
42,2025-09-27,wk inc flu hosp,0,28,quantile,0.9,35.0,2025-09-27
43,2025-09-27,wk inc flu hosp,0,28,quantile,0.95,42.0,2025-09-27
44,2025-09-27,wk inc flu hosp,0,28,quantile,0.975,49.0,2025-09-27
45,2025-09-27,wk inc flu hosp,0,28,quantile,0.99,56.0,2025-09-27
46,2025-09-27,wk inc flu hosp,1,28,quantile,0.01,0.0,2025-10-04
47,2025-09-27,wk inc flu hosp,1,28,quantile,0.025,0.0,2025-10-04
48,2025-09-27,wk inc flu hosp,1,28,quantile,0.05,0.0,2025-10-04
49,2025-09-27,wk inc flu hosp,1,28,quantile,0.1,7.0,2025-10-04
50,2025-09-27,wk inc flu hosp,1,28,quantile,0.15,7.0,2025-10-04
51,2025-09-27,wk inc flu hosp,1,28,quantile,0.2,7.0,2025-10-04
52,2025-09-27,wk inc flu hosp,1,28,quantile,0.25,7.0,2025-10-04
53,2025-09-27,wk inc flu hosp,1,28,quantile,0.3,14.0,2025-10-04
54,2025-09-27,wk inc flu hosp,1,28,quantile,0.35,14.0,2025-10-04
55,2025-09-27,wk inc flu hosp,1,28,quantile,0.4,14.0,2025-10-04
56,2025-09-27,wk inc flu hosp,1,28,quantile,0.45,14.0,2025-10-04
57,2025-09-27,wk inc flu hosp,1,28,quantile,0.5,14.0,2025-10-04
58,2025-09-27,wk inc flu hosp,1,28,quantile,0.55,21.0,2025-10-04
59,2025-09-27,wk inc flu hosp,1,28,quantile,0.6,21.0,2025-10-04
60,2025-09-27,wk inc flu hosp,1,28,quantile,0.65,21.0,2025-10-04
61,2025-09-27,wk inc flu hosp,1,28,quantile,0.7,28.0,2025-10-04
62,2025-09-27,wk inc flu hosp,1,28,quantile,0.75,28.0,2025-10-04
63,2025-09-27,wk inc flu hosp,1,28,quantile,0.8,28.0,2025-10-04
64,2025-09-27,wk inc flu hosp,1,28,quantile,0.85,35.0,2025-10-04
65,2025-09-27,wk inc flu hosp,1,28,quantile,0.9,42.0,2025-10-04
66,2025-09-27,wk inc flu hosp,1,28,quantile,0.95,49.0,2025-10-04
67,2025-09-27,wk inc flu hosp,1,28,quantile,0.975,56.0,2025-10-04
68,2025-09-27,wk inc flu hosp,1,28,quantile,0.99,63.069999999999936,2025-10-04
69,2025-09-27,wk inc flu hosp,2,28,quantile,0.01,0.0,2025-10-11
70,2025-09-27,wk inc flu hosp,2,28,quantile,0.025,0.0,2025-10-11
71,2025-09-27,wk inc flu hosp,2,28,quantile,0.05,0.0,2025-10-11
72,2025-09-27,wk inc flu hosp,2,28,quantile,0.1,7.0,2025-10-11
73,2025-09-27,wk inc flu hosp,2,28,quantile,0.15,7.0,2025-10-11
74,2025-09-27,wk inc flu hosp,2,28,quantile,0.2,7.0,2025-10-11
75,2025-09-27,wk inc flu hosp,2,28,quantile,0.25,14.0,2025-10-11
76,2025-09-27,wk inc flu hosp,2,28,quantile,0.3,14.0,2025-10-11
77,2025-09-27,wk inc flu hosp,2,28,quantile,0.35,14.0,2025-10-11
78,2025-09-27,wk inc flu hosp,2,28,quantile,0.4,14.0,2025-10-11
79,2025-09-27,wk inc flu hosp,2,28,quantile,0.45,21.0,2025-10-11
80,2025-09-27,wk inc flu hosp,2,28,quantile,0.5,21.0,2025-10-11
81,2025-09-27,wk inc flu hosp,2,28,quantile,0.55,21.0,2025-10-11
82,2025-09-27,wk inc flu hosp,2,28,quantile,0.6,21.0,2025-10-11
83,2025-09-27,wk inc flu hosp,2,28,quantile,0.65,28.0,2025-10-11
84,2025-09-27,wk inc flu hosp,2,28,quantile,0.7,28.0,2025-10-11
85,2025-09-27,wk inc flu hosp,2,28,quantile,0.75,28.0,2025-10-11
86,2025-09-27,wk inc flu hosp,2,28,quantile,0.8,35.0,2025-10-11
87,2025-09-27,wk inc flu hosp,2,28,quantile,0.85,35.0,2025-10-11
88,2025-09-27,wk inc flu hosp,2,28,quantile,0.9,42.0,2025-10-11
89,2025-09-27,wk inc flu hosp,2,28,quantile,0.95,49.0,2025-10-11
90,2025-09-27,wk inc flu hosp,2,28,quantile,0.975,63.0,2025-10-11
91,2025-09-27,wk inc flu hosp,2,28,quantile,0.99,70.0,2025-10-11
92,2025-09-27,wk inc flu hosp,3,28,quantile,0.01,0.0,2025-10-18
93,2025-09-27,wk inc flu hosp,3,28,quantile,0.025,0.0,2025-10-18
94,2025-09-27,wk inc flu hosp,3,28,quantile,0.05,0.0,2025-10-18
95,2025-09-27,wk inc flu hosp,3,28,quantile,0.1,7.0,2025-10-18
96,2025-09-27,wk inc flu hosp,3,28,quantile,0.15,7.0,2025-10-18
97,2025-09-27,wk inc flu hosp,3,28,quantile,0.2,7.0,2025-10-18
98,2025-09-27,wk inc flu hosp,3,28,quantile,0.25,14.0,2025-10-18
99,2025-09-27,wk inc flu hosp,3,28,quantile,0.3,14.0,2025-10-18
100,2025-09-27,wk inc flu hosp,3,28,quantile,0.35,14.0,2025-10-18
101,2025-09-27,wk inc flu hosp,3,28,quantile,0.4,14.0,2025-10-18
102,2025-09-27,wk inc flu hosp,3,28,quantile,0.45,21.0,2025-10-18
103,2025-09-27,wk inc flu hosp,3,28,quantile,0.5,21.0,2025-10-18
